query_id,document_id,crowd_rel_ternary
345,923403,0
603,923637,0
404,924354,0
367,924383,0
626,924596,0
382,924641,0
375,924641,0
385,924641,0
700,924675,0
634,924796,0
345,924865,0
608,924882,0
603,924902,0
389,925040,0
699,925043,1
325,925234,0
632,925275,0
343,925466,0
403,925682,0
335,925808,1
345,925900,0
349,926489,0
404,926671,0
652,927092,0
697,927133,0
385,927377,0
444,927435,0
679,927452,0
679,927481,0
358,927500,0
431,927628,0
631,927685,0
404,928008,0
603,928013,1
672,928040,0
369,928144,0
437,928195,2
603,928225,2
306,928312,1
426,928826,0
377,928996,2
389,929046,0
671,929307,0
639,929408,2
309,929535,0
314,929725,0
386,929801,0
346,930008,1
404,930416,0
617,930810,0
414,930810,1
378,930818,0
415,930820,0
415,931190,2
404,931604,0
415,931609,0
437,931653,0
385,931801,0
321,931833,0
603,931913,1
648,932040,0
691,932053,0
310,932166,1
431,932479,1
691,932513,0
620,932977,0
386,933031,1
688,933033,0
601,933152,0
603,933217,1
394,933609,1
404,934638,0
690,935021,0
433,935206,0
662,935426,0
388,935442,0
694,935442,0
388,935570,0
694,935570,0
388,935571,0
694,935571,1
388,935572,0
694,935572,0
603,935887,1
351,936028,0
612,936039,0
663,936188,0
369,936188,0
406,936193,0
305,936248,1
443,936421,0
402,936458,1
372,936512,0
630,936644,0
603,936685,0
372,937328,0
630,937361,0
428,937666,0
435,937666,0
340,937729,0
404,937737,0
610,937914,0
443,937917,1
379,938061,0
404,938076,0
603,938142,0
304,938293,0
630,938440,0
365,938468,0
365,938471,0
603,938539,0
380,938557,0
418,938594,0
615,938603,0
662,938926,0
635,939174,0
358,939775,0
374,939787,0
678,939804,0
635,939848,0
657,939864,0
448,940028,0
346,940288,0
318,940471,0
635,940481,1
642,940668,0
642,940903,0
406,941485,0
429,941485,0
603,941490,0
343,941507,1
389,941594,0
418,941778,0
678,941939,0
309,942044,0
322,942044,0
612,942180,0
651,942667,0
386,942742,0
651,942936,0
380,942955,1
312,943307,0
380,943503,1
684,943540,0
653,943699,0
421,943841,0
690,943855,0
603,943892,0
436,943931,0
661,944236,1
349,944236,0
653,944240,0
434,944284,0
653,944465,0
310,944650,0
377,944669,0
445,944693,0
621,944693,0
410,944811,0
605,944990,0
603,945178,0
400,945272,0
404,945319,0
377,945425,0
345,945618,0
345,945668,0
423,945810,0
385,946024,0
404,946047,0
449,946222,0
422,946596,0
322,946596,0
385,946654,0
631,946671,0
301,946827,0
340,947039,0
314,947835,0
358,948099,0
389,948236,0
404,948244,1
687,948244,1
354,948407,1
625,948805,0
684,948902,0
440,948910,0
684,948910,0
603,948972,0
357,949087,0
314,949275,0
314,949510,0
662,949530,0
684,949569,0
318,949721,0
383,949789,0
440,949819,0
684,949923,1
367,950104,0
301,950142,0
359,950269,0
693,950446,0
349,950726,0
684,951247,0
425,951417,0
340,951593,1
684,951767,0
364,952138,0
603,952304,0
641,952345,0
680,952694,0
340,952772,0
377,952799,0
336,952801,0
612,952971,0
357,953117,0
308,953168,0
646,953342,0
337,953363,0
345,953368,0
446,954014,0
436,954307,0
315,954361,0
315,954368,0
392,954445,0
308,954447,0
671,954657,0
362,954659,0
340,955020,0
404,955039,0
432,955049,0
334,955062,0
680,955192,0
315,955209,0
372,955215,0
689,955253,0
344,955775,0
318,955890,0
373,955905,0
334,955905,0
603,956056,2
315,956068,0
330,956261,0
326,956332,0
603,956492,0
404,956500,0
315,956501,0
345,956512,0
326,956516,0
676,956671,0
389,956894,1
426,956896,0
672,956913,1
633,956917,0
633,956948,0
428,956951,0
404,957575,0
404,957604,1
655,958005,0
365,958052,2
404,958281,0
626,958331,0
313,958516,0
654,958519,0
340,958572,1
404,958699,0
633,958739,1
361,958880,0
633,958888,0
436,958897,0
636,959211,0
359,959342,0
633,959412,1
380,959417,0
354,959455,0
615,959467,0
317,959495,0
344,959664,1
422,959789,0
322,959789,2
404,959816,1
437,960052,0
373,960053,0
334,960053,0
404,960054,2
610,960261,0
404,960265,0
307,960482,0
643,960501,0
365,960501,2
615,960685,0
654,960688,0
620,960706,0
635,960954,0
363,962180,2
315,962180,0
619,962194,0
680,962206,0
322,962348,0
315,963065,0
303,963471,0
334,963676,0
339,963703,0
378,963938,0
622,964125,0
393,964244,0
310,964616,0
374,964620,0
315,964654,1
690,964819,0
639,965032,0
404,965049,0
400,965231,0
317,965496,0
359,965734,0
448,965778,0
361,965796,0
361,965930,0
352,966034,0
442,966256,0
392,966332,0
359,966390,0
404,966447,0
693,966455,0
653,966500,1
405,966591,0
378,966821,0
345,967020,0
303,967070,0
681,967171,0
676,967693,0
309,967897,0
372,968218,0
374,968444,0
402,968533,0
389,968610,0
378,968648,0
671,968880,0
612,969476,0
436,969493,1
440,969730,0
612,970066,0
329,970103,0
630,970225,0
672,970451,0
686,970670,0
443,970685,0
342,970707,0
635,970781,0
371,970966,0
381,970966,2
309,971167,2
401,971337,0
621,971337,0
423,971631,2
411,971655,0
623,972073,0
346,972446,0
323,972622,0
616,972843,0
372,973234,0
307,973610,0
365,973785,0
389,973966,0
438,974154,0
417,974163,0
672,974168,1
385,974173,0
361,974630,0
615,974632,1
374,974800,1
409,975032,1
644,975242,0
424,975306,0
433,975339,0
335,975392,0
373,975489,0
334,975489,0
365,975671,0
619,975683,0
601,975830,0
619,975867,0
619,976063,0
449,976143,0
339,976143,0
383,976257,0
664,976262,0
347,976278,0
357,976296,0
322,976398,0
619,976412,0
407,976448,0
676,976842,0
639,976848,0
336,976920,0
665,977023,0
649,977041,0
393,977063,0
653,977269,0
411,977276,0
357,977535,0
619,977644,0
340,977647,0
305,977684,1
368,977994,0
422,978186,0
309,978368,1
369,978486,0
382,978564,0
340,978663,0
647,978675,2
365,978726,0
423,978859,0
603,978867,1
373,979052,0
334,979052,0
605,979282,0
669,979285,1
372,979443,1
437,979482,0
612,979697,0
349,979752,0
335,979939,0
395,980050,0
623,980420,0
361,980471,0
434,980477,0
347,980514,0
319,980852,2
382,980852,0
385,980852,0
424,980904,0
401,980907,0
623,980918,0
618,980925,0
623,980925,0
636,981265,1
619,981331,0
631,981331,0
603,981364,0
615,981533,0
368,981534,0
699,981752,0
420,982065,0
343,982356,0
304,982499,0
437,982549,1
632,982918,0
669,982922,0
311,982939,0
438,983428,1
651,983428,0
395,983428,0
376,983908,0
381,983994,0
428,984223,0
435,984223,0
363,984440,0
315,984440,0
380,984468,0
425,984583,0
680,984739,1
301,984748,0
354,985499,0
677,985739,2
307,985855,0
396,986061,0
603,986360,0
365,986361,0
306,986390,0
303,986561,0
405,986561,1
365,986566,0
359,986696,0
365,986879,1
385,987078,0
404,987307,0
687,987307,0
674,987768,0
637,987774,0
307,987788,0
348,988188,0
422,988244,2
322,988244,2
644,988479,0
408,988545,0
408,988547,0
310,988850,0
630,988965,0
445,989035,0
689,989247,0
404,989497,1
390,989673,0
343,989717,0
637,989726,0
692,989726,0
390,989826,0
422,990343,2
400,990884,0
404,990896,0
654,990908,0
404,991082,0
449,991283,0
333,991283,0
689,991303,1
345,991311,0
646,991730,0
629,991737,0
311,992620,0
629,993476,1
365,993563,2
349,993938,0
329,994116,0
373,994133,0
632,994210,0
378,994363,0
405,994560,0
630,994566,0
605,994727,0
610,994854,0
403,995045,0
428,995052,0
404,995206,1
684,995251,1
446,995397,0
347,995675,0
365,995825,1
640,995857,0
321,996072,0
404,996217,0
603,996227,0
395,996232,0
404,996662,0
623,996900,0
301,997206,0
404,997328,2
404,997539,0
305,997705,1
365,997719,2
305,998134,0
345,998146,0
603,998148,1
622,998308,0
373,998335,0
334,998335,0
362,998374,0
310,999271,0
697,999449,2
696,999467,0
302,999587,0
688,999599,1
437,999627,0
622,999758,0
425,999798,2
657,999818,0
358,999853,1
696,999864,0
313,1000009,2
392,1000035,0
365,1000037,2
359,1000214,0
424,1000247,0
635,1000247,0
696,1000282,0
408,1000684,2
359,1001293,0
358,1001322,1
649,1001406,0
423,1001518,0
421,1001520,0
416,1001536,1
425,1001537,2
654,1001542,0
438,1001544,0
395,1001544,0
608,1002196,0
431,1002308,0
379,1002493,0
443,1002634,2
324,1002702,0
409,1002833,0
404,1003028,0
434,1003209,0
403,1003215,2
654,1003261,0
333,1003468,0
373,1003489,2
334,1003489,0
610,1003517,0
645,1003672,0
418,1003866,0
365,1003994,0
443,1004134,1
373,1004150,0
334,1004150,0
626,1004585,0
685,1004636,0
437,1004746,0
389,1004820,0
631,1004974,0
443,1004974,0
315,1005149,0
672,1005229,0
328,1005240,0
378,1005412,0
393,1005480,0
341,1005585,0
618,1005849,0
321,1005909,0
393,1005917,1
408,1006102,2
365,1006102,0
404,1006296,2
603,1006313,1
632,1006441,0
603,1006543,0
358,1007603,0
672,1007647,0
315,1007724,1
669,1008015,0
330,1008015,0
687,1008067,2
622,1008241,2
626,1008443,0
304,1008453,0
347,1008453,0
305,1008470,0
304,1008555,0
347,1008555,0
408,1008673,0
603,1008683,0
404,1008862,2
371,1009237,0
382,1009308,0
375,1009308,2
356,1009594,0
373,1010043,0
334,1010043,0
330,1010077,0
389,1010078,2
697,1010085,0
618,1010456,0
689,1010473,0
438,1010653,0
395,1010653,0
329,1010806,0
396,1010831,1
396,1010833,0
359,1010872,2
629,1011374,2
389,1011568,0
642,1011972,0
688,1012023,2
314,1012442,0
347,1012876,0
381,1012997,1
642,1013103,0
617,1013238,0
672,1013473,0
446,1013695,0
658,1013728,0
428,1013728,0
398,1013738,0
314,1014209,0
359,1014337,0
340,1014411,0
306,1014412,0
370,1014451,0
340,1014463,0
424,1014594,0
306,1014781,0
428,1014788,1
695,1015000,2
650,1015000,0
412,1015035,0
341,1015035,0
654,1015407,0
332,1015591,0
650,1015591,0
612,1015597,0
662,1015614,2
388,1015619,0
358,1015859,0
698,1016090,0
427,1016103,0
355,1016114,0
365,1016114,0
397,1016445,0
353,1016510,0
331,1016527,0
620,1016527,0
646,1016680,0
387,1016930,0
664,1017038,0
416,1017282,0
615,1017320,0
341,1017324,0
322,1017524,0
438,1017616,0
388,1017684,2
694,1017684,0
388,1017685,0
688,1017821,0
301,1017824,0
389,1018050,0
304,1018100,0
365,1018100,0
370,1018197,0
692,1018233,0
340,1018855,2
346,1018886,0
646,1019090,0
646,1019517,0
404,1019519,1
687,1019519,0
690,1019944,0
604,1020117,0
627,1020311,0
657,1020687,1
359,1021120,0
627,1021370,0
362,1021428,2
652,1021599,0
362,1021621,0
614,1021708,0
305,1021789,0
617,1021983,1
337,1022002,1
322,1022159,0
389,1022183,0
432,1022200,0
620,1022206,0
657,1022237,0
697,1022285,0
315,1022377,0
405,1022390,0
389,1022391,0
700,1022720,0
689,1022847,0
443,1022874,1
665,1022874,0
657,1022887,0
630,1022890,0
634,1022908,0
689,1023006,2
389,1023111,0
672,1023289,0
623,1023300,0
687,1023301,0
310,1023306,2
306,1023350,0
642,1023479,0
650,1023484,0
372,1023565,0
418,1023633,2
360,1023662,0
389,1023739,0
603,1023773,0
343,1023929,0
437,1024053,1
440,1024105,0
651,1024642,0
373,1024789,2
373,1024902,2
340,1024987,0
360,1025424,0
389,1025676,0
436,1025697,0
321,1025826,1
650,1025851,1
637,1025975,0
443,1026133,0
680,1026437,0
682,1026437,0
389,1026538,0
667,1026628,0
620,1026790,0
603,1026816,1
324,1026971,0
623,1026980,0
315,1027396,0
354,1027417,0
330,1027435,0
344,1027440,0
642,1027498,1
372,1027516,0
389,1027647,0
642,1027658,0
372,1027895,0
700,1027938,1
315,1028122,0
391,1028131,0
642,1028157,0
347,1028317,0
680,1028341,1
700,1028513,0
361,1029123,0
443,1029165,0
365,1029277,0
438,1029425,0
603,1029905,0
422,1030090,0
322,1030090,0
684,1030109,0
373,1030275,2
334,1030275,0
624,1030471,0
442,1030517,0
622,1030738,0
603,1030747,0
449,1030774,2
371,1031099,2
403,1031099,0
443,1031766,0
614,1031898,0
682,1031945,0
389,1031947,0
643,1031951,0
622,1032157,0
676,1032351,0
331,1032359,0
622,1032376,0
373,1032377,0
334,1032377,0
607,1032392,0
687,1032822,0
438,1032834,0
395,1032834,0
393,1033784,0
345,1033974,1
337,1034031,0
696,1034145,0
426,1034178,0
637,1034536,0
448,1034542,0
670,1034558,0
439,1034817,0
399,1034912,2
361,1035021,0
366,1035199,0
670,1035392,0
669,1035813,2
446,1036027,1
690,1036206,2
643,1036276,0
407,1036300,0
606,1036534,0
622,1036718,1
430,1037038,0
423,1037099,0
652,1037450,0
622,1038709,1
697,1038934,0
437,1039544,1
404,1039638,0
687,1039638,0
698,1039647,0
404,1039773,0
603,1039776,0
622,1040378,0
652,1040674,0
344,1040725,0
659,1040908,0
639,1041166,0
437,1041178,1
409,1041399,0
631,1041403,0
366,1041559,0
438,1041564,0
639,1041565,0
438,1041596,0
395,1041596,0
358,1041622,1
409,1041774,0
636,1041995,0
408,1042392,0
352,1042564,0
363,1042829,0
438,1042914,1
395,1042914,0
314,1043010,0
331,1043024,0
634,1043131,0
356,1043357,0
680,1043417,0
408,1043867,1
690,1043961,0
420,1044121,0
381,1044219,0
344,1044614,0
438,1044816,1
395,1044816,0
663,1044850,1
330,1045216,0
629,1045458,0
408,1045650,1
303,1045659,0
400,1046256,0
686,1046443,0
686,1046445,0
607,1046632,0
381,1046634,1
399,1046708,1
617,1046711,0
686,1046861,0
636,1047108,0
447,1047301,0
669,1047334,0
622,1047370,0
395,1047668,0
326,1048138,0
417,1048269,0
449,1048391,0
652,1048685,0
348,1049264,0
670,1049312,0
432,1049339,0
408,1049342,0
343,1049349,0
388,1049436,0
694,1049436,0
388,1049437,2
694,1049437,0
694,1049438,0
388,1049453,0
694,1049453,0
684,1049491,0
686,1049555,0
349,1049563,0
676,1049618,0
306,1049620,1
633,1049746,0
402,1050124,0
408,1050262,0
345,1050382,0
639,1050569,0
669,1050582,0
305,1050611,0
338,1050833,0
623,1050850,0
331,1050868,0
651,1051172,0
614,1051177,0
601,1051451,0
629,1051556,0
328,1051560,1
627,1051689,0
381,1052116,0
636,1052159,0
329,1052596,0
303,1052613,2
627,1052816,1
438,1052996,0
395,1052996,0
691,1053001,0
419,1053093,0
412,1053344,0
606,1053372,0
328,1053523,0
621,1053976,0
627,1054230,0
401,1054395,0
689,1055978,0
450,1056464,0
663,1056474,0
379,1056769,0
629,1056842,0
653,1057164,0
629,1057168,0
626,1057296,0
351,1057549,0
324,1057549,0
627,1057549,0
629,1057619,0
301,1057797,0
629,1057815,1
627,1058189,0
365,1058347,0
439,1058585,0
320,1058903,0
330,1058942,0
353,1059313,1
378,1059353,0
653,1059381,0
627,1059385,1
329,1059440,0
408,1059492,0
328,1059707,0
440,1059928,0
361,1059928,1
670,1059971,0
627,1060127,1
627,1060132,0
629,1060152,0
359,1060542,0
627,1060569,0
321,1060851,0
348,1060853,0
629,1061111,0
333,1061253,0
625,1061257,0
354,1061761,0
389,1061767,0
626,1061863,0
324,1061909,0
617,1061909,0
328,1061909,0
629,1062389,0
627,1062397,0
654,1062737,2
404,1062883,0
424,1062900,0
611,1063367,0
611,1063771,0
353,1063986,0
624,1064219,0
624,1064445,0
393,1064539,1
303,1064632,0
378,1064692,0
611,1064697,0
393,1064727,0
343,1064915,0
322,1064954,0
611,1064983,0
393,1065150,0
622,1065303,0
357,1065304,0
424,1065515,0
390,1065515,0
393,1065515,0
307,1065776,0
611,1065808,0
384,1065811,0
360,1065878,0
360,1065929,0
616,1066319,0
327,1066535,0
632,1066554,0
379,1066582,1
362,1066583,0
608,1066801,0
665,1066908,0
322,1067041,0
373,1067057,0
334,1067057,0
334,1067091,0
448,1067205,0
327,1067427,0
694,1067555,0
639,1067861,0
403,1068045,0
633,1068077,0
383,1068086,0
432,1068286,0
416,1068306,0
307,1068306,0
389,1068370,0
431,1068472,1
392,1068472,0
684,1068533,0
337,1068539,2
417,1068731,0
345,1068731,1
362,1068812,0
306,1068949,0
677,1068949,0
351,1068956,0
324,1068956,0
639,1069366,0
309,1069666,0
661,1069845,0
345,1069863,0
393,1070328,0
611,1070331,0
691,1070389,0
627,1070593,0
450,1070667,0
327,1071114,0
649,1071504,0
411,1071532,0
362,1071540,0
441,1071696,0
604,1071696,0
314,1071861,0
331,1071937,0
683,1072087,0
317,1072089,0
622,1072151,0
400,1072478,2
632,1072767,0
333,1072863,0
378,1073208,0
362,1073229,2
403,1073346,0
373,1073621,0
334,1073621,0
354,1073766,0
400,1073784,0
389,1073803,2
438,1074071,0
381,1074226,2
603,1074528,0
615,1074543,0
325,1074590,1
338,1075161,0
685,1075433,0
378,1075464,1
448,1075514,0
437,1075543,0
627,1076108,0
318,1076295,0
626,1076546,0
386,1076730,0
690,1076755,0
686,1077302,1
346,1077510,0
611,1078032,0
353,1078083,0
639,1078192,0
422,1078261,0
636,1078443,0
398,1078459,0
410,1078463,0
636,1078662,0
603,1078709,0
336,1078863,0
651,1078916,0
603,1078920,1
318,1078954,0
321,1079114,0
448,1079215,0
395,1079796,0
400,1079796,0
417,1080292,0
345,1080524,0
408,1080527,0
365,1080527,2
345,1080807,1
405,1080811,0
426,1080873,0
345,1081033,0
343,1081094,0
354,1081357,2
374,1081453,0
399,1081584,1
611,1081903,0
620,1082294,0
648,1082311,0
418,1082472,0
422,1082492,0
358,1082720,0
652,1082727,2
346,1082966,0
354,1083267,0
437,1083273,2
450,1083396,0
319,1083486,0
450,1083694,0
450,1083712,0
379,1084349,0
603,1084384,1
409,1084729,0
325,1084732,0
399,1084875,0
353,1084875,0
366,1084999,0
420,1085179,0
420,1085180,1
420,1085181,1
354,1085578,0
417,1085619,0
435,1085630,0
388,1085753,0
684,1085840,0
611,1086070,0
629,1086466,0
434,1086848,0
601,1086850,0
363,1086927,0
611,1087110,0
301,1087132,0
437,1087263,0
322,1087469,0
612,1087481,0
378,1087520,0
360,1087523,0
449,1087968,0
333,1087968,0
426,1088017,0
372,1088208,0
350,1088524,0
306,1088931,0
305,1089170,2
330,1089414,0
631,1089710,1
426,1089743,0
404,1089789,0
309,1090153,0
353,1090609,0
696,1090926,0
347,1091049,0
393,1091079,0
404,1091259,0
415,1091259,0
345,1091273,0
364,1091296,0
393,1091298,0
603,1091321,0
345,1091321,0
692,1091501,0
400,1091514,0
345,1091527,0
653,1091529,0
303,1091554,0
345,1091758,0
638,1091792,0
442,1091796,0
435,1091800,0
432,1092003,2
440,1092360,0
424,1092371,0
412,1092460,0
341,1092460,1
439,1092629,0
389,1092691,0
623,1092781,0
675,1092785,0
330,1092827,0
629,1092831,0
311,1092853,0
616,1093059,0
367,1093262,0
643,1093323,0
327,1093504,0
383,1093561,0
643,1093721,0
409,1093735,0
418,1094040,0
347,1094148,0
354,1094577,0
424,1094624,0
393,1094624,0
399,1094799,0
608,1094819,0
393,1094822,0
642,1095021,0
405,1095231,0
393,1095250,0
361,1095400,2
363,1095422,0
328,1095424,1
311,1095433,0
685,1095692,0
381,1095721,0
381,1095790,0
381,1095791,0
381,1095792,0
639,1095835,2
386,1095836,0
649,1095911,0
416,1096171,0
307,1096171,0
603,1096578,1
382,1096956,1
628,1096975,0
404,1096978,0
687,1096978,0
368,1096985,0
373,1096989,2
334,1096989,0
343,1097056,0
675,1097102,0
408,1097215,0
426,1097356,0
651,1097555,0
449,1097883,1
333,1097883,0
611,1097914,0
409,1098290,0
311,1098316,0
342,1098502,0
428,1098530,0
409,1098926,0
354,1098935,0
662,1099170,0
604,1099195,2
316,1099219,0
435,1099414,0
612,1099672,0
615,1099830,0
363,1100166,0
385,1100176,0
448,1100194,0
612,1100226,0
432,1100237,0
343,1100284,0
404,1100374,0
409,1100374,0
426,1100413,0
399,1100593,0
376,1100604,0
405,1100730,0
371,1100974,0
381,1100974,0
314,1101080,0
314,1101081,1
314,1101082,0
306,1101499,0
432,1101632,0
402,1101740,0
311,1101842,0
423,1101865,0
652,1101877,0
343,1102009,0
365,1102018,0
651,1102034,0
432,1102041,1
402,1102208,0
343,1102227,0
311,1102272,1
348,1102352,0
353,1102387,1
361,1102588,0
432,1102670,0
672,1102775,0
643,1103226,0
662,1103226,1
419,1103261,0
325,1103308,1
432,1103374,0
423,1103517,0
423,1103708,0
428,1103761,0
435,1103761,1
311,1103999,0
331,1104002,0
433,1104236,0
666,1104243,0
380,1104843,0
312,1104985,0
377,1105047,0
681,1105124,0
692,1105235,0
629,1105419,0
624,1105650,0
390,1105680,0
443,1105694,0
342,1105712,0
633,1105873,0
633,1105884,0
311,1105901,0
633,1106381,0
311,1106645,0
315,1106673,0
376,1106964,0
622,1106999,0
633,1107189,0
683,1107226,0
440,1107641,0
395,1107775,1
388,1107913,0
311,1108019,0
439,1108254,0
631,1108273,0
389,1108449,0
347,1108672,0
344,1108721,0
418,1108852,0
622,1108951,0
344,1109142,0
361,1109287,0
682,1109304,0
607,1109343,0
395,1109453,0
604,1109582,0
638,1109762,1
634,1109762,0
625,1109796,0
432,1110028,0
416,1110169,0
450,1110187,0
432,1110257,0
378,1110579,0
324,1110804,0
695,1110837,0
671,1111117,0
633,1111223,0
388,1111334,0
388,1111335,0
388,1111336,0
311,1111424,0
686,1111511,0
403,1111778,0
376,1111843,0
303,1112020,1
376,1112256,1
331,1112263,1
655,1112309,0
642,1112424,0
642,1112439,1
612,1112648,1
642,1112648,0
642,1112728,0
375,1112914,0
670,1113018,0
305,1113130,0
390,1113179,0
670,1113445,1
442,1113555,0
631,1113607,0
432,1114050,0
622,1114072,0
389,1114100,1
345,1114343,0
357,1114454,0
652,1114518,0
341,1114676,0
670,1114983,0
652,1115040,0
640,1115045,1
631,1115522,0
372,1115556,1
399,1115626,0
357,1115626,0
322,1115734,0
356,1115750,1
357,1115759,0
340,1115852,0
332,1116055,0
622,1116057,0
440,1116090,1
625,1116096,0
664,1116292,1
319,1117099,0
647,1117099,0
681,1117099,0
607,1117540,0
611,1117551,1
696,1117586,0
329,1118047,0
656,1118438,1
404,1118529,0
437,1118964,1
670,1119039,0
331,1119104,0
426,1119137,0
627,1119306,0
430,1119434,2
321,1119487,0
612,1119684,0
435,1119828,0
656,1120023,0
664,1120191,0
666,1120257,0
633,1120267,0
363,1120327,1
445,1120477,0
621,1120477,0
435,1120501,1
321,1120966,1
342,1120971,0
692,1121317,0
423,1121394,1
366,1121588,1
344,1121765,0
668,1121810,0
305,1121852,0
418,1122011,0
423,1122079,0
680,1122505,0
318,1122730,0
676,1122751,1
672,1122794,0
358,1122930,0
622,1123105,0
432,1123179,0
646,1123307,0
686,1123507,0
351,1123517,0
324,1123517,1
344,1123523,0
657,1123553,0
305,1123595,0
335,1123942,0
443,1123947,0
687,1123991,0
344,1124291,1
638,1124329,1
309,1124636,1
350,1124688,0
347,1124706,1
404,1124956,0
362,1125187,0
397,1125198,1
377,1125273,0
674,1125483,0
659,1125954,0
659,1126420,0
314,1126522,0
659,1126802,0
426,1126803,0
301,1127031,0
351,1127167,0
324,1127167,0
405,1127200,0
440,1127552,0
364,1127575,0
690,1127619,0
337,1127973,0
449,1127973,1
333,1127973,0
436,1127996,0
356,1128011,0
653,1128017,0
386,1128045,0
374,1128103,0
377,1128217,0
674,1128446,0
301,1128631,0
443,1128638,0
310,1128654,0
311,1128694,0
622,1129254,0
336,1129503,1
329,1129642,0
311,1130241,0
426,1130414,0
636,1130434,1
406,1130625,0
687,1130873,0
672,1130882,0
432,1130882,0
639,1131075,0
404,1131249,0
315,1131399,0
448,1131427,0
409,1131835,0
379,1131856,0
404,1132006,0
422,1132008,0
423,1132445,0
360,1132502,0
391,1132711,0
625,1132906,0
301,1133071,1
383,1133094,0
399,1133485,1
373,1133516,1
372,1133684,1
654,1133874,0
301,1134156,0
408,1134197,0
404,1134335,0
353,1134422,0
343,1134498,0
329,1134659,0
330,1135063,0
357,1135066,1
327,1135104,1
331,1135631,0
632,1135649,0
340,1135649,0
636,1135652,1
683,1135709,0
602,1135709,0
378,1136043,0
310,1136199,0
320,1136223,0
636,1136291,0
367,1136383,1
411,1136383,0
622,1136675,0
698,1136734,0
676,1136827,0
408,1136977,0
639,1137225,0
435,1137287,0
325,1137389,1
401,1137416,0
421,1137742,0
408,1137980,0
612,1138243,0
373,1138393,0
334,1138393,1
355,1138410,0
372,1138750,0
664,1138750,0
418,1138870,0
443,1139247,0
404,1139389,0
449,1139643,0
333,1139643,0
408,1139645,0
639,1139728,0
603,1139734,0
603,1139925,0
323,1140253,0
439,1140967,0
331,1140998,0
617,1141347,0
690,1141427,0
432,1141617,0
443,1141664,0
339,1141719,0
346,1141917,0
404,1141987,1
328,1141987,0
680,1142136,0
438,1142191,0
430,1142285,0
648,1142501,0
310,1142955,0
432,1142961,0
326,1143100,0
617,1143139,1
692,1143155,0
436,1143211,0
436,1143386,1
659,1143393,0
654,1143621,0
432,1143642,0
361,1143649,0
448,1143683,0
659,1143683,1
680,1143959,0
438,1144008,0
639,1144296,0
434,1145129,0
348,1145351,0
605,1145425,0
378,1145441,0
378,1145586,0
408,1145678,0
424,1146201,0
633,1146466,0
435,1146690,0
319,1146931,0
662,1147032,0
346,1147080,0
320,1147237,0
440,1147738,0
365,1147920,0
626,1148102,0
325,1148308,0
305,1148342,0
684,1148510,0
428,1148573,0
610,1148592,0
449,1149050,0
443,1149083,0
448,1149660,0
610,1149660,0
698,1149670,0
401,1149672,0
325,1149742,0
408,1149921,0
642,1149968,1
695,1150054,0
324,1150070,0
618,1150092,0
658,1150113,0
378,1150133,0
331,1150364,0
449,1150569,0
333,1150569,0
622,1150589,0
669,1150611,0
448,1150841,0
393,1150868,0
359,1151444,0
443,1151444,0
613,1151495,0
328,1151543,0
680,1152002,1
355,1152213,0
322,1152235,1
370,1152907,0
314,1153147,0
351,1153350,0
353,1153350,0
303,1153818,0
681,1153849,0
404,1154296,0
442,1154470,0
325,1154506,0
386,1154547,0
687,1154707,0
325,1155534,0
658,1155555,0
373,1155930,0
334,1155930,0
698,1155942,0
665,1155942,0
448,1156405,0
363,1156599,2
372,1156610,0
664,1156610,0
384,1156678,0
646,1157103,0
653,1157113,0
623,1157291,0
381,1157400,2
342,1157446,0
607,1157706,2
321,1157796,0
378,1157968,0
674,1158004,0
675,1158192,0
411,1158342,0
334,1158573,0
675,1158913,0
302,1159025,0
314,1159217,0
606,1159306,0
433,1159308,0
602,1159375,0
321,1159502,0
649,1159559,0
342,1159579,1
434,1159717,0
342,1159750,0
687,1159778,0
631,1159808,0
434,1159973,0
361,1160347,0
439,1160483,0
698,1160512,0
355,1160546,0
311,1160877,0
379,1160902,0
348,1161078,0
654,1161117,0
658,1161117,0
655,1161159,0
350,1161254,2
628,1161548,0
329,1161799,0
418,1162009,0
303,1162995,0
344,1163086,0
420,1163172,0
303,1163199,0
437,1163226,0
435,1163355,0
639,1163599,0
603,1163618,0
314,1163861,0
353,1164022,0
343,1164346,0
408,1164497,0
348,1164514,0
415,1164683,0
386,1164760,0
614,1165217,0
604,1165219,0
402,1165219,0
432,1165425,0
432,1165502,0
362,1165970,1
329,1166587,0
634,1167265,0
639,1167516,0
365,1167674,0
424,1167677,0
607,1167695,0
418,1167760,0
354,1167793,0
340,1167952,0
362,1168056,0
415,1168199,0
327,1168222,0
405,1168685,0
314,1168960,0
379,1169054,0
312,1169169,0
423,1169196,1
325,1169712,0
423,1169754,0
312,1169765,0
323,1169884,0
374,1169909,0
693,1169951,0
672,1169987,0
698,1170038,0
690,1170209,0
432,1170227,0
357,1170261,0
653,1170398,0
653,1171112,0
425,1171139,0
692,1171249,0
645,1171498,0
440,1171505,0
361,1171505,1
309,1171538,0
356,1171746,1
328,1171954,0
358,1172508,0
360,1172675,0
306,1172898,0
632,1173273,0
343,1173802,0
401,1174659,0
306,1174676,0
321,1174842,0
396,1174962,0
443,1175050,0
638,1175903,0
394,1176201,0
667,1176588,0
405,1176598,1
325,1176601,0
607,1176602,2
434,1176860,0
372,1176953,0
643,1177591,0
671,1177622,0
424,1177639,0
