query_id,document_id,crowd_rel_binary
443,1647896,0
442,1648806,0
367,1651936,0
442,1653465,0
350,1653938,0
419,1655322,0
443,1656244,0
362,1657134,0
336,1657771,0
362,1658184,0
439,1658762,0
362,1659485,0
442,1660932,0
426,1662517,0
439,1662767,0
363,1663289,0
389,1663483,0
445,1663842,0
354,1664330,0
393,1664749,0
363,1664773,0
362,1664799,0
439,1666980,0
341,1667789,0
375,1668320,1
321,1669821,0
355,1670313,0
426,1670836,0
344,1671774,0
344,1671819,0
356,1672020,0
362,1673227,1
336,1673457,0
414,1674473,0
341,1674916,0
347,1674928,0
307,1674939,0
354,1677293,0
375,1677826,0
443,1677955,0
426,1679733,0
362,1680238,0
443,1683888,1
362,1684351,0
433,1685360,0
408,1685551,1
354,1685739,0
620,1686139,0
445,1686653,0
397,1687683,0
423,1688379,0
363,1690143,0
427,1690397,0
426,1690408,0
439,1690620,0
347,1691820,0
439,1693498,0
336,1693772,0
677,1693880,0
341,1694581,0
646,1697024,0
442,1697655,0
626,1698234,0
372,1698765,0
626,1698784,0
626,1698852,0
397,1700352,0
620,1702048,0
353,1702997,0
389,1703396,0
341,1705004,0
426,1705867,0
363,1706081,0
347,1706096,0
690,1707549,0
321,1708799,0
690,1710084,0
353,1710755,0
442,1711472,0
439,1712779,0
394,1714009,0
690,1714546,1
626,1716987,0
354,1717569,0
445,1717961,0
408,1718680,0
439,1719745,0
439,1719761,0
378,1720109,0
436,1720521,0
350,1721066,0
426,1721877,0
321,1722375,0
408,1724162,0
344,1724164,0
443,1724587,0
399,1725332,0
321,1726138,0
426,1727816,0
408,1728804,0
345,1729647,0
646,1730121,0
690,1730193,1
345,1730421,0
677,1730571,0
355,1730739,0
433,1731572,0
344,1731584,0
626,1731589,0
372,1732526,0
354,1734205,0
330,1735651,0
433,1736264,0
426,1736507,0
389,1736995,0
435,1737057,0
375,1737245,0
362,1738298,0
356,1739567,0
354,1739588,0
379,1740481,0
363,1740861,0
372,1742492,0
690,1742599,0
690,1742955,0
690,1744049,0
646,1745128,0
345,1745571,0
423,1747176,0
344,1747359,0
330,1747360,0
363,1747382,0
423,1747390,0
325,1747895,0
353,1749135,0
330,1749877,0
433,1751457,0
445,1751819,0
626,1753908,0
336,1754536,0
353,1754808,0
356,1755328,0
321,1755721,0
341,1756946,0
690,1758237,0
354,1758534,0
362,1758704,0
426,1759960,0
433,1762047,0
408,1763799,0
330,1765068,0
330,1765102,0
419,1766602,0
347,1767718,0
325,1768375,0
408,1768766,0
439,1770123,0
408,1770123,0
400,1772332,0
321,1772765,0
436,1773695,0
393,1774323,0
436,1776019,0
620,1776802,0
426,1776821,0
690,1776991,0
353,1778799,0
426,1780031,0
397,1780591,0
330,1780717,0
367,1780728,0
347,1780734,0
345,1781717,0
362,1781734,0
354,1781943,0
341,1782160,0
419,1782572,0
347,1783097,0
341,1783217,0
439,1783249,0
433,1783250,0
626,1783796,0
341,1784239,0
399,1785304,0
445,1785320,0
426,1785804,0
626,1786195,0
646,1786195,0
408,1786480,0
422,1786734,1
393,1786770,0
422,1787384,0
435,1787862,0
690,1788315,0
354,1788545,0
341,1789047,0
330,1789075,0
330,1789632,0
330,1789641,0
330,1789678,0
408,1790620,0
690,1790828,0
344,1790987,0
399,1792658,0
389,1793237,0
344,1794910,0
344,1794957,0
690,1796395,0
354,1796821,0
307,1796991,0
389,1797784,0
408,1798209,0
426,1798342,0
344,1798595,0
422,1799658,0
422,1799683,0
325,1801782,0
389,1802700,0
356,1804977,0
427,1805063,0
336,1805778,0
646,1806809,0
307,1807735,0
330,1807906,0
341,1807943,1
362,1809654,0
330,1811195,0
321,1811359,0
345,1812174,0
422,1813552,0
330,1814875,0
442,1816140,0
355,1816269,1
393,1816286,0
442,1816368,0
442,1817192,1
442,1817546,0
330,1818038,0
422,1818259,0
690,1818883,0
307,1819177,0
355,1819186,0
341,1819286,0
436,1819442,0
330,1819447,0
362,1819859,1
442,1821317,1
367,1824426,0
435,1825550,0
330,1825952,0
341,1828416,1
690,1828580,0
433,1828645,0
344,1829263,0
414,1829275,0
344,1830507,0
426,1831222,0
330,1833522,0
330,1835814,0
389,1836209,0
399,1836865,0
362,1836875,0
310,1837662,0
439,1837744,0
356,1838019,0
443,1838175,0
367,1838508,0
355,1839010,0
439,1839010,0
433,1839942,0
307,1840784,0
362,1840937,0
375,1843730,0
330,1844102,1
375,1845555,0
646,1846336,0
436,1846337,0
363,1846604,0
646,1847164,0
330,1847394,0
414,1848299,0
399,1849886,0
422,1850170,0
336,1850183,0
422,1850190,0
433,1850912,0
375,1851681,0
419,1851806,0
354,1852701,0
362,1853992,0
362,1854171,0
